student_id,course_name,current_grade,attendance_rate,assignments_completed,missed_deadlines,participation_score,midterm_grade,study_group_attendance,office_hours_visits,extra_credit_completed
1134,Computer Science 101,74.43,78.9,9,3,76.8,82.69,1,2,2
1135,Chemistry 201,74.01,75.46,8,4,76.45,83.1,0,0,1
1135,Physics 101,76.28,75.46,12,3,77.83,79.71,2,3,0
1135,Computer Science 101,71.64,75.46,8,4,77.6,69.5,1,1,1
1135,English Literature,74.73,75.46,10,4,67.88,78.69,2,4,1
1135,Biology 101,77.25,75.46,10,3,71.17,80.51,0,2,1
1136,Biology 101,78.06,74.86,11,2,73.56,72.04,5,0,1
1136,Mathematics 201,81.09,74.86,11,3,77.15,69.7,6,2,0
1136,English Literature,74.58,74.86,12,1,70.58,80.96,3,2,1
1136,Physics 101,78.17,74.86,12,3,66.39,83.2,9,4,0
1137,Mathematics 201,74.97,69.75,8,0,79.27,77.36,6,2,2
1137,Biology 101,67.5,69.75,12,2,75.17,79.93,10,5,0
1137,English Literature,68.78,69.75,10,0,63.51,74.35,4,1,1
1137,Computer Science 101,76.86,69.75,10,1,60.33,75.33,6,2,0
1138,Chemistry 201,67.61,70.95,12,1,70.15,79.75,10,1,0
1138,Physics 101,71.21,70.95,11,2,75.59,73.37,5,5,1
1138,Computer Science 101,74.53,70.95,9,1,64.32,79.99,5,6,0
1138,English Literature,73.46,70.95,12,1,67.03,64.54,5,2,0
1138,Biology 101,72.19,70.95,11,1,62.67,79.04,8,2,2
1139,Computer Science 101,79.89,79.35,9,3,84.95,85.05,9,1,0
1139,Physics 101,77.3,79.35,11,1,84.87,83.1,2,3,0
1139,Chemistry 201,84.01,79.35,12,2,77.56,85.47,2,5,1
1139,English Literature,77.44,79.35,10,3,70.43,79.02,7,1,1
1140,Computer Science 101,89.02,86.92,12,5,86.75,92.31,1,2,1
1140,Physics 101,84.9,86.92,12,3,87.05,91.57,8,1,0
1140,Mathematics 201,83.31,86.92,9,5,88.33,91.04,2,2,1
1140,English Literature,83.02,86.92,9,5,79.64,89.15,3,4,0
1140,Biology 101,86.03,86.92,12,3,96.27,90.08,10,2,0
1141,Biology 101,85.48,85.11,9,4,84.76,81.05,10,4,0
1141,Physics 101,81.33,85.11,11,5,78.02,82.92,9,6,1
1141,Mathematics 201,86.13,85.11,12,3,81.34,91.92,4,6,0
1141,English Literature,87.58,85.11,11,3,85.5,92.18,0,1,0
1142,Physics 101,67.46,66.66,12,1,74.25,63.21,4,3,1
1142,Computer Science 101,67.74,66.66,11,0,65.27,76.73,6,4,1
1142,Chemistry 201,66.83,66.66,9,0,63.94,68.64,10,5,0
1142,Biology 101,68.93,66.66,11,1,58.91,61.4,10,3,0
1143,Mathematics 201,88.95,83.91,11,3,76.88,92.05,9,1,1
1143,Computer Science 101,81.72,83.91,11,4,77.93,80.52,4,6,1
1143,Biology 101,82.45,83.91,10,3,74.38,88.82,5,6,0
1143,Physics 101,89.12,83.91,10,4,77.88,85.5,2,0,1
1143,Chemistry 201,87.66,83.91,12,5,75.67,91.2,1,1,1
1144,Physics 101,82.53,81.94,9,5,88.33,86.04,8,2,0
1144,Mathematics 201,83.93,81.94,12,3,77.38,85.41,3,1,0
1144,Computer Science 101,83.23,81.94,8,5,75.15,87.23,0,1,1
1144,Chemistry 201,86.36,81.94,8,4,77.46,78.39,1,5,2
1145,Physics 101,81.21,83.41,8,3,75.61,77.27,5,3,0
1145,Chemistry 201,89.29,83.41,8,5,79.6,86.2,7,2,0
1145,Biology 101,87.01,83.41,8,5,83.32,93.14,6,3,0
1145,Mathematics 201,88.52,83.41,11,5,79.84,86.28,1,1,2
1145,Computer Science 101,81.18,83.41,12,3,79.49,83.73,8,4,0
1146,Mathematics 201,76.58,77.19,8,3,85.38,76.25,8,2,1
1146,Physics 101,76.03,77.19,8,2,81.52,74.67,5,6,0
1146,English Literature,73.34,77.19,9,2,85.01,84.92,8,5,2
1146,Computer Science 101,74.72,77.19,10,1,86.07,74.28,7,6,1
1147,Chemistry 201,81.99,83.16,10,4,81.28,75.32,3,2,0
1147,Physics 101,81.69,83.16,10,4,77.21,73.4,10,4,0
1147,English Literature,78.78,83.16,9,5,80.5,76.97,2,6,0
1147,Mathematics 201,85.82,83.16,8,4,84.11,75.36,1,4,2
1148,Computer Science 101,81.42,80.57,11,5,90.08,84.72,8,3,0
1148,Chemistry 201,80.93,80.57,11,4,71.32,85.89,10,5,0
1148,Mathematics 201,85.45,80.57,11,5,84.16,82.96,1,3,0
1148,Physics 101,78.34,80.57,11,3,81.17,83.82,4,0,1
1148,English Literature,77.22,80.57,10,4,74.73,87.13,4,3,0
1149,English Literature,92.34,89.44,8,5,96.78,88.49,3,6,0
1149,Chemistry 201,88.7,89.44,12,3,83.8,87.92,8,3,2
1149,Mathematics 201,88.24,89.44,8,4,98.43,84.19,3,3,0
1149,Computer Science 101,82.88,89.44,12,5,97.22,82.73,1,0,1
1149,Physics 101,91.61,89.44,12,5,92.56,92.58,3,0,0
1150,Chemistry 201,75.94,74.03,8,1,79.5,75.27,4,2,0
1150,Physics 101,74.85,74.03,12,1,80.88,67.96,9,4,1
1150,Biology 101,69.26,74.03,8,2,71.31,75.23,0,1,0
1150,English Literature,70.81,74.03,9,1,75.32,80.24,1,1,2
1151,Physics 101,86.24,83.86,8,4,74.97,76.7,2,1,0
1151,Biology 101,77.25,83.86,8,3,74.2,89.26,4,1,0
1151,Chemistry 201,79.75,83.86,8,5,89.35,83.51,9,6,1
1151,Computer Science 101,86.08,83.86,8,4,93.86,82.64,0,3,1
1152,Chemistry 201,77.96,81.64,9,5,84.78,89.02,9,2,0
1152,Computer Science 101,81.96,81.64,8,5,90.45,83.56,5,5,0
1152,English Literature,85.1,81.64,9,4,71.76,84.52,4,1,1
1152,Physics 101,83.22,81.64,9,4,72.68,84.47,5,3,2
1153,Chemistry 201,77.2,76.69,9,4,70.1,71.42,8,1,1
1153,English Literature,79.77,76.69,8,5,85.69,69.73,10,4,1
1153,Biology 101,72.84,76.69,12,3,80.33,78.04,10,3,2
1153,Physics 101,75.35,76.69,11,4,83.29,77.79,5,0,1
1153,Mathematics 201,71.13,76.69,8,4,69.39,77.29,3,1,0
1154,English Literature,75.89,76.74,10,2,83.49,70.68,0,6,1
1154,Computer Science 101,81.78,76.74,9,2,80.43,71.86,0,1,2
1154,Physics 101,81.39,76.74,9,1,83.94,77.35,4,3,0
1154,Mathematics 201,80.29,76.74,10,3,71.06,71.39,5,6,1
1154,Biology 101,78.94,76.74,11,2,86.11,74.81,0,3,2
1155,Computer Science 101,75.9,70.94,10,0,64.08,70.19,3,1,0
1155,Mathematics 201,72.18,70.94,9,1,66.64,66.82,0,5,0
1155,Physics 101,73.35,70.94,10,0,62.51,77.96,7,4,0
1155,English Literature,75.32,70.94,10,2,77.41,75.48,1,5,1
1156,Physics 101,80.45,78.7,9,2,88.34,73.63,5,1,1
1156,Chemistry 201,75.38,78.7,9,1,86.82,73.9,5,1,0
1156,English Literature,81.31,78.7,12,2,69.57,71.29,10,1,1
1156,Mathematics 201,78.39,78.7,11,3,78.72,85.09,3,2,1
1156,Biology 101,82.35,78.7,12,2,88.05,77.51,6,4,0
1157,Biology 101,73.05,69.96,10,2,61.54,76.85,7,1,0
1157,Mathematics 201,66.99,69.96,12,2,77.43,75.93,5,0,0
1157,Computer Science 101,71.53,69.96,10,1,74.25,67.66,3,3,1
1157,English Literature,66.49,69.96,10,3,60.12,64.02,8,0,1
1157,Chemistry 201,67.88,69.96,9,1,72.48,62.83,7,6,0
1158,Biology 101,72.91,73.51,12,1,76.98,72.42,0,4,2
1158,Computer Science 101,69.29,73.51,12,3,74.05,72.14,9,2,1
1158,Physics 101,73.79,73.51,12,1,71.95,74.78,6,2,1
1158,English Literature,76.43,73.51,9,2,76.91,78.8,8,0,2
1159,Mathematics 201,78.66,76.76,11,5,73.58,75.55,6,3,2
1159,English Literature,78.57,76.76,12,3,79.8,78.19,5,5,1
1159,Biology 101,77.0,76.76,11,4,82.18,78.98,9,5,0
1159,Chemistry 201,74.39,76.76,11,5,71.9,78.35,6,6,1
1160,Biology 101,69.36,70.75,11,1,79.01,78.97,3,1,1
1160,Mathematics 201,77.19,70.75,10,0,72.75,73.69,0,2,1
1160,Physics 101,69.74,70.75,12,2,64.83,65.96,5,5,1
1160,Chemistry 201,77.23,70.75,9,0,67.79,65.13,1,2,0
1160,English Literature,77.43,70.75,9,1,64.33,78.29,7,5,0
1161,Physics 101,76.03,75.56,11,3,80.11,81.84,1,1,1
1161,Chemistry 201,74.5,75.56,11,1,76.91,78.53,0,2,1
1161,Biology 101,75.47,75.56,12,1,66.73,85.0,8,0,1
1161,Mathematics 201,79.06,75.56,9,3,83.86,73.46,3,6,1
1161,Computer Science 101,82.18,75.56,10,3,78.57,81.92,9,6,0
1162,Computer Science 101,73.83,74.53,8,2,66.03,72.17,10,2,1
1162,Chemistry 201,80.12,74.53,8,2,71.74,68.6,10,4,0
1162,Physics 101,72.53,74.53,11,3,79.06,69.65,6,3,0
1162,Biology 101,77.54,74.53,10,3,68.02,76.06,0,4,0
1163,Chemistry 201,90.82,89.91,9,3,80.98,92.19,3,3,1
1163,Biology 101,86.0,89.91,9,4,81.06,84.5,3,6,2
1163,Mathematics 201,88.62,89.91,10,5,87.78,86.88,3,6,0
1163,Physics 101,91.18,89.91,9,3,84.09,97.95,0,1,1
1164,Chemistry 201,70.56,72.1,10,1,65.5,75.54,4,2,1
1164,Computer Science 101,71.97,72.1,12,2,71.68,73.88,8,3,0
1164,Mathematics 201,73.37,72.1,12,3,71.17,78.7,1,2,1
1164,Biology 101,74.9,72.1,9,3,79.25,80.53,2,5,2
1164,English Literature,77.01,72.1,8,1,66.06,76.85,1,3,0
1165,Physics 101,73.67,72.98,8,1,66.9,80.08,1,6,2
1165,English Literature,79.91,72.98,9,0,64.69,73.7,6,5,0
1165,Mathematics 201,79.09,72.98,8,1,69.82,81.42,5,6,0
1165,Biology 101,72.45,72.98,8,0,75.4,80.11,7,2,0
1166,Computer Science 101,74.39,69.82,12,4,62.24,68.83,6,0,0
1166,Mathematics 201,75.05,69.82,9,4,65.39,76.26,5,2,0
1166,Physics 101,70.95,69.82,9,5,77.05,77.33,5,1,0
1166,Chemistry 201,73.87,69.82,11,3,72.07,63.09,4,0,0
1167,Biology 101,78.82,77.34,9,1,70.46,77.88,2,5,0
1167,English Literature,78.53,77.34,11,3,69.29,78.54,8,1,1
1167,Mathematics 201,75.25,77.34,12,2,79.69,82.44,4,0,0
1167,Computer Science 101,75.3,77.34,9,3,74.87,75.53,5,6,2
1168,Mathematics 201,88.33,88.56,9,3,88.13,95.06,8,6,0
1168,English Literature,90.49,88.56,8,3,79.46,82.31,2,1,1
1168,Chemistry 201,84.65,88.56,8,4,89.77,87.92,4,0,2
1168,Biology 101,91.51,88.56,11,4,82.14,85.41,4,6,0
1168,Computer Science 101,85.27,88.56,10,3,89.62,81.16,10,3,1
1169,Physics 101,80.33,83.85,9,4,86.56,90.41,6,1,1
1169,Chemistry 201,83.76,83.85,12,4,76.94,78.23,7,6,1
1169,Biology 101,79.99,83.85,9,3,87.6,83.34,0,6,2
1169,Computer Science 101,85.9,83.85,12,3,92.55,85.16,0,4,2
1169,Mathematics 201,86.3,83.85,11,4,92.64,83.4,8,3,2
1170,Physics 101,85.51,80.31,8,5,79.85,87.23,9,0,1
1170,Mathematics 201,85.41,80.31,11,4,76.98,77.16,9,0,2
1170,Biology 101,82.86,80.31,9,3,71.13,81.58,8,2,2
1170,Chemistry 201,84.33,80.31,12,4,82.41,76.17,9,0,1
1170,Computer Science 101,76.42,80.31,9,5,72.82,75.34,8,0,0
1171,Mathematics 201,75.16,77.71,9,1,75.03,75.25,6,2,1
1171,Biology 101,80.47,77.71,11,1,79.1,78.26,9,3,0
1171,Chemistry 201,79.23,77.71,8,2,71.29,74.99,1,4,0
1171,Computer Science 101,81.77,77.71,9,3,72.4,83.55,9,4,1
1172,Biology 101,79.9,80.3,8,5,89.62,85.42,4,4,1
1172,Physics 101,81.76,80.3,10,3,77.63,78.96,3,0,1
1172,English Literature,81.05,80.3,10,3,74.56,73.41,10,3,2
1172,Computer Science 101,76.61,80.3,11,4,84.68,77.17,4,6,1
1173,Chemistry 201,55.63,57.12,12,2,66.09,53.66,1,0,2
1173,English Literature,57.88,57.12,8,0,64.55,60.42,3,3,0
1173,Biology 101,53.01,57.12,11,1,59.86,54.67,3,6,2
1173,Computer Science 101,54.91,57.12,8,2,63.73,56.01,4,4,0
1173,Mathematics 201,55.92,57.12,8,1,50.62,60.26,7,1,0
1174,Chemistry 201,97.6,91.2,12,5,85.37,96.45,6,4,1
1174,Biology 101,89.17,91.2,10,4,95.08,97.13,10,3,0
1174,Computer Science 101,89.23,91.2,8,5,92.6,93.16,9,3,2
1174,Mathematics 201,97.5,91.2,8,4,96.56,97.65,8,5,0
1174,English Literature,90.34,91.2,9,5,99.03,86.35,3,2,2
1175,Biology 101,74.69,71.06,12,4,75.69,72.61,5,2,2
1175,Computer Science 101,69.64,71.06,8,3,76.63,76.98,8,2,2
1175,Physics 101,76.26,71.06,11,5,73.23,68.35,3,1,0
1175,Mathematics 201,77.71,71.06,8,3,75.23,71.58,0,0,1
1176,Computer Science 101,72.47,73.15,11,4,64.52,78.36,3,3,1
1176,English Literature,78.48,73.15,8,3,77.8,80.89,8,0,0
1176,Physics 101,76.52,73.15,8,5,68.49,80.28,0,6,0
1176,Chemistry 201,72.54,73.15,8,3,66.36,74.11,8,2,2
1177,Computer Science 101,71.2,72.41,10,1,66.36,76.66,0,4,0
1177,Physics 101,77.3,72.41,11,3,69.58,69.88,10,5,2
1177,Biology 101,77.66,72.41,12,1,68.29,78.08,1,1,1
1177,English Literature,78.12,72.41,11,2,66.9,75.77,8,3,0
1178,English Literature,73.42,67.24,10,5,60.93,63.39,10,2,1
1178,Computer Science 101,70.31,67.24,9,5,58.56,70.39,2,2,2
1178,Chemistry 201,66.26,67.24,12,3,75.18,72.21,7,6,0
1178,Mathematics 201,69.96,67.24,9,3,60.08,62.85,5,1,0
1178,Physics 101,66.56,67.24,11,4,73.52,74.46,7,3,0
1179,Computer Science 101,59.19,62.14,10,0,66.8,60.54,5,3,1
1179,Physics 101,65.1,62.14,11,2,56.28,61.9,2,1,0
1179,Mathematics 201,65.25,62.14,12,0,61.14,64.6,6,0,2
1179,English Literature,65.16,62.14,12,2,53.76,62.97,0,6,2
1180,Chemistry 201,72.08,71.69,9,2,64.97,72.97,5,3,1
1180,Mathematics 201,76.14,71.69,10,1,81.4,66.29,7,6,0
1180,Physics 101,74.48,71.69,10,3,71.99,73.52,1,3,0
1180,Biology 101,75.87,71.69,10,2,79.21,72.26,10,2,1
1181,Chemistry 201,67.76,65.78,12,5,58.95,72.32,4,1,0
1181,Computer Science 101,63.49,65.78,11,4,74.83,61.05,10,1,2
1181,English Literature,64.7,65.78,11,5,74.41,71.6,6,1,0
1181,Mathematics 201,67.3,65.78,12,3,66.6,73.39,9,2,1
1181,Biology 101,70.02,65.78,10,3,75.0,68.53,7,6,0
1182,Chemistry 201,75.11,73.36,9,2,64.24,75.95,5,5,2
1182,Biology 101,77.53,73.36,12,1,82.37,71.93,10,6,0
1182,English Literature,78.94,73.36,9,0,72.9,84.01,8,0,0
1182,Physics 101,79.08,73.36,12,0,81.74,68.83,9,2,1
1183,Mathematics 201,83.48,86.88,9,5,95.98,86.52,4,4,1
1183,Biology 101,86.73,86.88,9,3,96.78,80.7,6,4,1
1183,Physics 101,84.37,86.88,11,5,90.69,88.3,2,2,1
1183,English Literature,87.88,86.88,11,4,90.38,81.88,1,5,0
1183,Computer Science 101,83.58,86.88,11,4,86.95,86.89,10,1,1
1184,Mathematics 201,71.81,68.71,10,2,65.02,74.88,8,6,1
1184,Physics 101,74.04,68.71,9,2,59.32,77.96,3,6,0
1184,Computer Science 101,74.64,68.71,11,3,75.75,74.04,3,6,0
1184,English Literature,71.52,68.71,10,3,60.17,67.5,9,4,1
1184,Biology 101,69.89,68.71,11,3,70.83,77.15,1,6,2
1185,Biology 101,86.77,84.1,10,3,78.49,79.78,1,5,1
1185,Chemistry 201,82.39,84.1,11,4,80.0,74.94,10,1,0
1185,English Literature,85.26,84.1,12,5,90.37,81.71,10,2,0
1185,Physics 101,79.97,84.1,10,4,93.38,81.63,6,0,0
1186,Physics 101,69.38,70.21,12,1,78.54,69.09,9,5,2
1186,Computer Science 101,74.47,70.21,8,3,62.66,74.29,9,0,0
1186,Chemistry 201,75.16,70.21,11,2,68.3,70.46,2,0,1
1186,Mathematics 201,68.12,70.21,12,1,64.02,75.72,0,3,1
1187,Computer Science 101,75.03,73.61,8,1,69.49,75.69,10,0,1
1187,Biology 101,72.66,73.61,8,3,76.75,75.57,7,5,1
1187,Mathematics 201,70.01,73.61,11,1,79.81,72.44,0,5,0
1187,Physics 101,70.65,73.61,10,1,65.41,77.69,2,3,1
1187,Chemistry 201,75.21,73.61,8,2,81.94,73.38,5,4,1
1188,Physics 101,67.29,70.49,12,1,73.05,70.92,5,1,2
1188,Computer Science 101,69.18,70.49,12,2,63.33,67.06,1,3,0
1188,Mathematics 201,74.39,70.49,11,3,80.39,64.84,8,6,0
1188,Biology 101,68.73,70.49,9,1,74.68,72.34,8,0,2
1189,Chemistry 201,70.19,68.5,12,3,73.03,70.81,5,5,1
1189,Physics 101,69.6,68.5,12,3,61.86,68.72,8,4,1
1189,Computer Science 101,71.96,68.5,12,3,74.7,73.48,3,4,2
1189,Mathematics 201,74.75,68.5,9,5,60.31,63.0,7,1,1
1189,Biology 101,71.24,68.5,10,4,76.84,68.2,9,0,1
1190,Chemistry 201,88.67,85.16,10,2,87.6,85.6,8,3,0
1190,Physics 101,83.68,85.16,11,3,91.26,90.55,2,0,0
1190,Mathematics 201,86.13,85.16,12,2,80.3,81.11,9,6,0
1190,Biology 101,87.52,85.16,12,1,76.26,90.06,2,2,0
1190,Computer Science 101,89.51,85.16,12,1,84.3,87.33,10,4,1
1191,Biology 101,80.31,81.96,9,1,85.52,81.62,0,2,2
1191,Computer Science 101,85.27,81.96,12,3,87.42,77.4,6,6,2
1191,Mathematics 201,88.7,81.96,9,1,89.85,79.67,3,1,1
1191,Chemistry 201,83.5,81.96,12,3,80.19,89.72,3,1,1
1192,Mathematics 201,88.52,85.03,11,3,78.17,77.71,6,0,1
1192,English Literature,84.93,85.03,9,5,82.79,83.58,0,4,0
1192,Computer Science 101,85.61,85.03,12,5,94.68,90.49,8,3,1
1192,Biology 101,89.19,85.03,8,3,94.15,90.59,4,2,1
1192,Physics 101,89.03,85.03,9,5,85.82,80.79,3,1,1
1193,Physics 101,86.09,87.49,8,4,82.95,84.77,7,4,0
1193,English Literature,88.79,87.49,8,3,77.52,88.11,8,5,1
1193,Chemistry 201,83.0,87.49,11,3,78.04,93.5,4,2,1
1193,Mathematics 201,85.68,87.49,9,3,91.31,81.65,6,4,1
1194,Mathematics 201,67.62,71.22,11,3,71.81,65.93,4,1,1
1194,Physics 101,73.05,71.22,12,4,63.18,75.6,1,3,0
1194,Biology 101,65.08,71.22,9,5,76.34,76.2,1,5,1
1194,English Literature,72.74,71.22,8,4,73.76,65.45,7,3,2
1195,Physics 101,75.77,68.75,11,3,63.53,78.1,8,3,2
1195,English Literature,66.21,68.75,11,4,74.13,72.39,4,1,0
1195,Biology 101,74.96,68.75,9,5,78.65,77.89,6,3,2
1195,Mathematics 201,75.54,68.75,9,3,76.95,63.24,9,6,0
1196,English Literature,94.18,94.11,8,4,89.42,97.67,3,1,0
1196,Biology 101,94.45,94.11,9,4,90.63,92.78,3,4,0
1196,Mathematics 201,95.83,94.11,12,3,95.22,99.9,3,3,1
1196,Physics 101,88.54,94.11,10,3,85.58,91.42,2,4,1
1196,Chemistry 201,88.87,94.11,8,3,90.18,93.21,5,5,1
1197,Chemistry 201,87.13,81.81,12,3,90.21,88.56,5,2,0
1197,English Literature,79.9,81.81,11,5,89.59,89.65,1,3,2
1197,Biology 101,84.16,81.81,8,4,89.09,85.4,3,0,2
1197,Physics 101,85.87,81.81,10,4,79.71,77.46,7,1,2
1197,Computer Science 101,88.67,81.81,12,4,78.47,83.28,1,3,1
1198,English Literature,78.22,76.39,12,2,73.62,73.61,10,1,0
1198,Chemistry 201,81.12,76.39,9,2,75.08,73.01,6,6,2
1198,Biology 101,74.87,76.39,8,3,76.89,75.05,8,5,1
1198,Computer Science 101,79.73,76.39,8,1,75.58,71.16,0,0,0
1199,Chemistry 201,85.93,86.54,10,4,92.47,87.05,9,0,0
1199,Mathematics 201,86.74,86.54,8,3,90.8,92.67,10,2,0
1199,Physics 101,87.66,86.54,12,4,92.82,78.47,2,2,1
1199,Computer Science 101,82.78,86.54,12,3,96.05,88.66,10,3,0
1200,Chemistry 201,73.65,80.25,9,3,87.95,81.41,7,1,2
1200,English Literature,77.32,80.25,10,4,72.38,85.97,2,5,1
1200,Biology 101,74.34,80.25,12,3,87.13,76.93,3,5,2
1200,Mathematics 201,77.79,80.25,12,5,77.97,80.02,10,0,1
1201,Physics 101,68.99,66.35,8,0,68.56,64.04,5,5,0
1201,Mathematics 201,69.46,66.35,10,2,74.34,67.42,5,6,0
1201,Chemistry 201,71.49,66.35,11,0,65.98,60.31,2,2,0
1201,English Literature,72.7,66.35,8,1,56.45,64.71,2,5,0
1201,Computer Science 101,68.76,66.35,9,0,73.04,60.25,0,3,1
1202,Computer Science 101,83.65,81.75,11,3,87.48,77.44,0,2,0
1202,Biology 101,83.75,81.75,11,4,82.16,86.94,0,3,1
1202,Mathematics 201,77.23,81.75,12,3,79.8,78.56,5,5,0
1202,Chemistry 201,82.64,81.75,11,5,88.19,86.5,0,6,2
1202,Physics 101,84.5,81.75,9,4,83.72,75.6,1,3,1
1203,Chemistry 201,65.74,71.02,8,1,80.67,74.25,0,0,0
1203,Mathematics 201,68.16,71.02,12,2,69.65,69.24,1,5,0
1203,Computer Science 101,67.31,71.02,12,2,77.47,77.44,1,3,0
1203,Physics 101,70.0,71.02,9,3,61.72,75.84,2,2,0
1204,Physics 101,75.74,72.39,12,2,70.75,73.07,3,2,2
1204,English Literature,69.7,72.39,12,1,76.32,72.33,9,2,0
1204,Biology 101,75.97,72.39,11,3,78.08,69.76,5,2,2
1204,Computer Science 101,67.67,72.39,9,3,67.11,75.49,5,1,2
1205,Mathematics 201,83.81,84.21,9,5,86.75,85.93,1,5,2
1205,Biology 101,81.94,84.21,8,4,82.62,89.99,10,2,2
1205,Computer Science 101,80.66,84.21,12,4,92.97,81.8,2,5,2
1205,Chemistry 201,88.73,84.21,10,3,86.69,91.77,1,3,0
1205,English Literature,84.34,84.21,12,5,84.13,81.43,4,5,1
1206,Biology 101,92.66,87.95,9,5,96.98,87.98,7,0,1
1206,Mathematics 201,86.77,87.95,8,3,78.53,87.0,5,0,1
1206,Computer Science 101,89.4,87.95,10,4,82.75,95.16,4,4,2
1206,English Literature,85.06,87.95,11,4,81.97,89.32,7,3,0
1207,Biology 101,80.34,78.06,8,3,75.46,78.9,4,0,1
1207,Chemistry 201,81.63,78.06,12,5,71.37,81.76,0,1,1
1207,Physics 101,74.48,78.06,12,3,71.75,72.27,0,4,1
1207,Computer Science 101,73.58,78.06,9,5,76.66,78.9,0,3,0
1208,English Literature,75.53,79.16,11,3,89.07,79.52,6,4,1
1208,Biology 101,75.45,79.16,10,5,69.69,83.11,9,4,0
1208,Mathematics 201,84.55,79.16,8,5,77.19,77.66,3,0,1
1208,Computer Science 101,77.75,79.16,12,5,85.31,73.26,10,4,2
1209,Chemistry 201,79.49,76.79,9,2,70.29,71.51,3,2,0
1209,Computer Science 101,78.96,76.79,11,3,76.79,83.42,4,3,2
1209,English Literature,73.9,76.79,9,1,73.71,70.25,2,0,0
1209,Physics 101,75.27,76.79,9,3,67.19,72.07,4,6,0
1210,English Literature,75.93,74.7,8,3,72.27,81.32,6,1,1
1210,Computer Science 101,74.83,74.7,8,3,83.78,71.26,8,3,2
1210,Physics 101,70.36,74.7,12,1,72.97,69.82,6,0,0
1210,Mathematics 201,73.9,74.7,8,3,64.77,71.96,2,3,1
1210,Chemistry 201,78.23,74.7,10,3,66.68,79.24,3,0,2
1211,Mathematics 201,84.92,88.1,12,4,87.8,81.92,4,4,0
1211,Computer Science 101,86.57,88.1,12,5,79.15,83.93,1,2,1
1211,Biology 101,86.37,88.1,11,4,90.63,89.34,0,4,0
1211,Physics 101,84.34,88.1,10,4,90.13,87.32,0,2,1
1211,English Literature,92.82,88.1,11,5,84.39,96.19,2,2,0
1212,Mathematics 201,69.92,69.12,12,5,76.93,67.45,6,0,0
1212,Chemistry 201,67.99,69.12,9,5,77.76,73.79,2,2,0
1212,Computer Science 101,70.74,69.12,11,4,70.36,78.56,6,4,0
1212,English Literature,77.01,69.12,12,3,73.26,78.58,0,1,0
1213,Mathematics 201,89.67,88.14,8,4,95.45,93.55,8,4,0
1213,Chemistry 201,87.62,88.14,10,4,90.27,83.69,6,3,1
1213,Physics 101,85.64,88.14,11,5,80.59,91.02,4,0,0
1213,English Literature,91.28,88.14,8,3,83.33,91.05,1,5,1
1213,Computer Science 101,85.35,88.14,9,3,92.14,83.22,1,1,0
1214,Chemistry 201,75.89,68.94,11,2,75.66,76.35,8,5,1
1214,Physics 101,67.82,68.94,9,0,59.15,75.45,4,5,0
1214,Biology 101,76.58,68.94,12,2,63.09,70.04,4,3,1
1214,Computer Science 101,68.27,68.94,10,1,72.62,65.46,9,1,1
1214,Mathematics 201,73.11,68.94,11,0,60.48,72.04,5,2,0
1215,Chemistry 201,83.42,82.14,12,1,88.49,88.55,10,3,0
1215,Mathematics 201,86.98,82.14,9,1,83.83,79.58,9,0,2
1215,English Literature,87.09,82.14,8,2,86.74,84.07,8,6,2
1215,Computer Science 101,84.53,82.14,11,2,91.85,88.96,5,5,1
1215,Physics 101,84.21,82.14,11,1,86.53,89.27,9,0,0
1216,Physics 101,80.54,81.51,10,5,82.56,76.18,2,5,1
1216,Mathematics 201,86.23,81.51,11,5,85.1,74.24,6,3,0
1216,Computer Science 101,79.35,81.51,12,4,72.16,86.6,4,5,0
1216,Biology 101,77.6,81.51,10,3,75.7,79.02,2,0,0
1216,English Literature,82.89,81.51,10,3,81.77,79.07,2,0,0
1217,Chemistry 201,73.22,73.6,11,3,75.57,77.57,10,4,0
1217,Mathematics 201,76.09,73.6,10,1,74.85,71.76,6,3,0
1217,Computer Science 101,80.02,73.6,8,3,63.82,70.45,7,1,0
1217,Physics 101,77.17,73.6,11,2,70.21,68.45,2,5,0
1218,Computer Science 101,83.37,76.5,8,1,80.27,74.4,2,3,1
1218,Physics 101,76.64,76.5,9,2,83.92,75.05,3,4,0
1218,English Literature,85.61,76.5,12,1,66.76,73.44,3,2,0
1218,Chemistry 201,78.85,76.5,10,1,81.09,83.52,4,6,1
1219,Mathematics 201,74.65,78.43,8,1,79.91,82.85,2,6,1
1219,Physics 101,78.94,78.43,8,1,70.02,75.41,7,4,1
1219,Chemistry 201,77.2,78.43,10,2,80.38,72.87,5,1,0
1219,Biology 101,80.39,78.43,10,1,82.28,83.86,8,2,1
1219,English Literature,75.33,78.43,11,2,71.6,73.37,6,1,0
1220,Mathematics 201,74.83,80.35,11,3,71.46,79.04,7,2,2
1220,English Literature,78.81,80.35,10,5,86.12,85.42,0,3,0
1220,Physics 101,82.11,80.35,10,3,75.43,84.11,1,4,0
1220,Biology 101,79.0,80.35,11,4,70.41,81.13,0,6,1
1220,Computer Science 101,82.34,80.35,8,5,75.93,85.28,10,3,1
1221,English Literature,78.1,80.74,11,2,71.59,74.12,6,0,0
1221,Chemistry 201,82.99,80.74,11,1,89.02,77.38,3,6,0
1221,Mathematics 201,84.25,80.74,10,2,83.95,89.25,10,4,0
